q_num,q_id,subject,correct_answer,is_comprehension,paper_id,date,year,month,day,shift,question_img_path,option1_path,option2_path,option3_path,option4_path
39,715053806,Telugu,1,True,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q039_715053806/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q039_715053806/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q039_715053806/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q039_715053806/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q039_715053806/option4.png
40,715053807,Telugu,3,True,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q040_715053807/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q040_715053807/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q040_715053807/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q040_715053807/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q040_715053807/option4.png
41,715053808,Telugu,3,False,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q041_715053808/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q041_715053808/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q041_715053808/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q041_715053808/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q041_715053808/option4.png
42,715053809,Telugu,2,False,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q042_715053809/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q042_715053809/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q042_715053809/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q042_715053809/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q042_715053809/option4.png
43,715053810,Telugu,4,False,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q043_715053810/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q043_715053810/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q043_715053810/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q043_715053810/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q043_715053810/option4.png
44,715053811,Telugu,3,False,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q044_715053811/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q044_715053811/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q044_715053811/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q044_715053811/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q044_715053811/option4.png
45,715053812,Telugu,3,False,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q045_715053812/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q045_715053812/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q045_715053812/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q045_715053812/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q045_715053812/option4.png
46,715053813,Telugu,4,False,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q046_715053813/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q046_715053813/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q046_715053813/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q046_715053813/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q046_715053813/option4.png
47,715053814,Telugu,2,False,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q047_715053814/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q047_715053814/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q047_715053814/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q047_715053814/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q047_715053814/option4.png
48,715053815,Telugu,1,False,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q048_715053815/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q048_715053815/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q048_715053815/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q048_715053815/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q048_715053815/option4.png
49,715053816,Telugu,2,False,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q049_715053816/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q049_715053816/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q049_715053816/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q049_715053816/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q049_715053816/option4.png
50,715053817,Telugu,4,False,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q050_715053817/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q050_715053817/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q050_715053817/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q050_715053817/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q050_715053817/option4.png
51,715053818,Telugu,3,False,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q051_715053818/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q051_715053818/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q051_715053818/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q051_715053818/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q051_715053818/option4.png
52,715053819,Telugu,4,False,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q052_715053819/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q052_715053819/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q052_715053819/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q052_715053819/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q052_715053819/option4.png
53,715053820,Telugu,2,False,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q053_715053820/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q053_715053820/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q053_715053820/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q053_715053820/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q053_715053820/option4.png
54,715053821,Telugu,3,False,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q054_715053821/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q054_715053821/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q054_715053821/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q054_715053821/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q054_715053821/option4.png
55,715053822,Telugu,4,False,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q055_715053822/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q055_715053822/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q055_715053822/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q055_715053822/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q055_715053822/option4.png
56,715053823,Telugu,2,False,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q056_715053823/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q056_715053823/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q056_715053823/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q056_715053823/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q056_715053823/option4.png
57,715053824,Telugu,1,False,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q057_715053824/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q057_715053824/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q057_715053824/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q057_715053824/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q057_715053824/option4.png
58,715053825,Telugu,4,False,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q058_715053825/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q058_715053825/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q058_715053825/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q058_715053825/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q058_715053825/option4.png
59,715053826,Telugu,3,False,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q059_715053826/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q059_715053826/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q059_715053826/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q059_715053826/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q059_715053826/option4.png
60,715053827,Telugu,2,False,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q060_715053827/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q060_715053827/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q060_715053827/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q060_715053827/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/Telugu/2024-May-20-Shift1_Q060_715053827/option4.png
61,715053829,English,1,True,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q061_715053829/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q061_715053829/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q061_715053829/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q061_715053829/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q061_715053829/option4.png
62,715053830,English,3,True,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q062_715053830/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q062_715053830/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q062_715053830/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q062_715053830/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q062_715053830/option4.png
63,715053831,English,2,True,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q063_715053831/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q063_715053831/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q063_715053831/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q063_715053831/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q063_715053831/option4.png
64,715053832,English,1,True,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q064_715053832/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q064_715053832/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q064_715053832/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q064_715053832/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q064_715053832/option4.png
65,715053833,English,4,True,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q065_715053833/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q065_715053833/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q065_715053833/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q065_715053833/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q065_715053833/option4.png
66,715053834,English,1,False,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q066_715053834/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q066_715053834/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q066_715053834/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q066_715053834/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q066_715053834/option4.png
67,715053835,English,4,False,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q067_715053835/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q067_715053835/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q067_715053835/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q067_715053835/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q067_715053835/option4.png
68,715053836,English,2,False,2024-May-20-Shift1,20 May 2024,2024,May,20,1,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q068_715053836/question.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q068_715053836/option1.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q068_715053836/option2.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q068_715053836/option3.png,/mnt/c/Users/ymano/Universe/coworker/TET Preparation/question_bank/English/2024-May-20-Shift1_Q068_715053836/option4.png
